Search_method Problem Max_evals Run Score
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 18 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 19 2886
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 0 -7952
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 1 -10242
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 2 -9821
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 3 -9773
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 4 -10523
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 5 -7823
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 6 -11141
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 7 -4843
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 8 -7687
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 9 -12048
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 10 -8592
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 11 -9197
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 12 -10037
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 13 -8717
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 14 -5959
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 15 -8370
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 16 -13077
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 17 -9002
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 18 -6363
2pt_xo_pop_100 knapPI_11_200_1000_4 1000 19 -11632
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 0 -7917
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 1 -7011
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 2 -4905
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 3 -4578
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 4 -4896
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 5 -3447
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 6 -5970
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 7 -6933
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 8 -4428
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 9 -5310
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 10 -7725
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 11 -7119
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 12 -7176
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 13 -5631
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 14 -3420
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 15 -3744
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 16 -4800
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 17 -3402
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 18 -3885
2pt_xo_pop_100 knapPI_13_200_1000_4 1000 19 -4710
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 0 -10295
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 1 -10202
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 2 -6979
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 3 -7498
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 4 -7216
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 5 -9851
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 6 -9156
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 7 -9394
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 8 -10175
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 9 -5291
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 10 -8183
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 11 -7072
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 12 -4535
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 13 -8471
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 14 -9140
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 15 -5295
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 16 -6095
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 17 -10194
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 18 -6728
2pt_xo_pop_100 knapPI_16_200_1000_4 1000 19 -6412
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 0 -131674
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 1 -134461
